"280191"	"Pleural Effusion"			"D010996"		"Pleural Effusion"			
"280192"	"Pleural Neoplasms"			"D010997"		"Pleural Neoplasms"			
"280193"	"Pleurisy"			"D010998"		"Pleurisy"			
"280194"	"Pleurodeles"			"D010999"		"Pleurodeles"			
"280195"	"Pleurodynia, Epidemic"			"D011000"		"Pleurodynia, Epidemic"			
"280196"	"Pleuropneumonia"			"D011001"		"Pleuropneumonia"			
"280197"	"Pleuropneumonia, Contagious"			"D011002"		"Pleuropneumonia, Contagious"			
"280198"	"Ploidies"			"D011003"		"Ploidies"			
"280199"	"Plummer-Vinson Syndrome"			"D011004"		"Plummer-Vinson Syndrome"			
"280200"	"Plutonium"			"D011005"		"Plutonium"			
"280201"	"Pneumatosis Cystoides Intestinalis"			"D011006"		"Pneumatosis Cystoides Intestinalis"			
"280202"	"Pneumocephalus"			"D011007"		"Pneumocephalus"			
"280203"	"Pneumococcal Infections"			"D011008"		"Pneumococcal Infections"			
"280204"	"Pneumoconiosis"			"D011009"		"Pneumoconiosis"			
"280205"	"Pneumocystis"			"D011010"		"Pneumocystis"			
"280206"	"Pneumoencephalography"			"D011011"		"Pneumoencephalography"			
"280207"	"Pneumomediastinum, Diagnostic"			"D011012"		"Pneumomediastinum, Diagnostic"			
"280208"	"Pneumonectomy"			"D011013"		"Pneumonectomy"			
"280209"	"Pneumonia"			"D011014"		"Pneumonia"			
"280210"	"Pneumonia, Aspiration"			"D011015"		"Pneumonia, Aspiration"			
"280211"	"Pneumonia, Atypical Interstitial, of Cattle"			"D011016"		"Pneumonia, Atypical Interstitial, of Cattle"			
"280212"	"Pneumonia, Lipid"			"D011017"		"Pneumonia, Lipid"			
"280213"	"Pneumonia, Pneumococcal"			"D011018"		"Pneumonia, Pneumococcal"			
"280214"	"Pneumonia, Mycoplasma"			"D011019"		"Pneumonia, Mycoplasma"			
"280215"	"Pneumonia, Pneumocystis"			"D011020"		"Pneumonia, Pneumocystis"			
"280216"	"Pneumonia, Progressive Interstitial, of Sheep"			"D011021"		"Pneumonia, Progressive Interstitial, of Sheep"			
"280217"	"Pneumonia, Rickettsial"			"D011022"		"Pneumonia, Rickettsial"			
"280218"	"Pneumonia, Staphylococcal"			"D011023"		"Pneumonia, Staphylococcal"			
"280219"	"Pneumonia, Viral"			"D011024"		"Pneumonia, Viral"			
"280220"	"Pneumonolysis"			"D011025"		"Pneumonolysis"			
"280221"	"Pneumopericardium"			"D011026"		"Pneumopericardium"			
"280222"	"Pneumoperitoneum"			"D011027"		"Pneumoperitoneum"			
"280223"	"Pneumoperitoneum, Artificial"			"D011028"		"Pneumoperitoneum, Artificial"			
"280224"	"Pneumoradiography"			"D011029"		"Pneumoradiography"			
"280225"	"Pneumothorax"			"D011030"		"Pneumothorax"			
"280226"	"Pneumothorax, Artificial"			"D011031"		"Pneumothorax, Artificial"			
"280227"	"Podiatry"			"D011032"		"Podiatry"			
"280228"	"Podophyllin"			"D011033"		"Podophyllin"			
"280229"	"Podophyllotoxin"			"D011034"		"Podophyllotoxin"			
"280230"	"Podophyllum"			"D011035"		"Podophyllum"			
"280231"	"Poecilia"			"D011036"		"Poecilia"			
"280232"	"Poetry as Topic"			"D011037"		"Poetry as Topic"			
"280233"	"Rothmund-Thomson Syndrome"			"D011038"		"Rothmund-Thomson Syndrome"			
"280234"	"Poison Control Centers"			"D011039"		"Poison Control Centers"			
"280235"	"Dermatitis, Toxicodendron"			"D011040"		"Dermatitis, Toxicodendron"			
"280236"	"Poisoning"			"D011041"		"Poisoning"			
"280237"	"Poisons"			"D011042"		"Poisons"			
"280238"	"Pokeweed Mitogens"			"D011043"		"Pokeweed Mitogens"			
"280239"	"Poland"			"D011044"		"Poland"			
"280240"	"Poland Syndrome"			"D011045"		"Poland Syndrome"			
"280241"	"Polarography"			"D011048"		"Polarography"			
"280242"	"Social Control Policies"			"D011049"		"Social Control Policies"			
"280243"	"Policy Making"			"D011050"		"Policy Making"			
"280244"	"Poliomyelitis"			"D011051"		"Poliomyelitis"			
"280245"	"Poliomyelitis, Bulbar"			"D011052"		"Poliomyelitis, Bulbar"			
"280246"	"Poliovirus Vaccine, Inactivated"			"D011054"		"Poliovirus Vaccine, Inactivated"			
"280247"	"Poliovirus Vaccine, Oral"			"D011055"		"Poliovirus Vaccine, Oral"			
"280248"	"Political Systems"			"D011056"		"Political Systems"			
"280249"	"Politics"			"D011057"		"Politics"			
"280250"	"Pollen"			"D011058"		"Pollen"			
"280251"	"Polonium"			"D011059"		"Polonium"			
"280252"	"Poloxalene"			"D011060"		"Poloxalene"			
"280253"	"Poly A"			"D011061"		"Poly A"			
"280254"	"Polynucleotide Adenylyltransferase"			"D011062"		"Polynucleotide Adenylyltransferase"			
"280255"	"Poly A-U"			"D011063"		"Poly A-U"			
"280256"	"Poly Adenosine Diphosphate Ribose"			"D011064"		"Poly Adenosine Diphosphate Ribose"			
"280257"	"Poly(ADP-ribose) Polymerases"			"D011065"		"Poly(ADP-ribose) Polymerases"			
"280258"	"Poly C"			"D011066"		"Poly C"			
"280259"	"Poly dA-dT"			"D011067"		"Poly dA-dT"			
"280260"	"Poly G"			"D011068"		"Poly G"			
"280261"	"Poly I"			"D011069"		"Poly I"			
"280262"	"Poly I-C"			"D011070"		"Poly I-C"			
"280263"	"Poly T"			"D011071"		"Poly T"			
"280264"	"Poly U"			"D011072"		"Poly U"			
"280265"	"Polyamines"			"D011073"		"Polyamines"			
"280266"	"Polyanetholesulfonate"			"D011074"		"Polyanetholesulfonate"			
"280267"	"Polybrominated Biphenyls"			"D011075"		"Polybrominated Biphenyls"			
"280268"	"Polycarboxylate Cement"			"D011076"		"Polycarboxylate Cement"			
"280269"	"Polychaeta"			"D011077"		"Polychaeta"			
"280270"	"Polychlorinated Biphenyls"			"D011078"		"Polychlorinated Biphenyls"			
"280271"	"Polychloroterphenyl Compounds"			"D011080"		"Polychloroterphenyl Compounds"			
"280272"	"Polychondritis, Relapsing"			"D011081"		"Polychondritis, Relapsing"			
"280273"	"Polycyclic Compounds"			"D011083"		"Polycyclic Compounds"			
"280274"	"Polycyclic Aromatic Hydrocarbons"			"D011084"		"Polycyclic Aromatic Hydrocarbons"			
"280275"	"Polycystic Ovary Syndrome"			"D011085"		"Polycystic Ovary Syndrome"			
"280276"	"Polycythemia"			"D011086"		"Polycythemia"			
"280277"	"Polycythemia Vera"			"D011087"		"Polycythemia Vera"			
"280278"	"DNA Ligases"			"D011088"		"DNA Ligases"			
"280279"	"Polydeoxyribonucleotides"			"D011089"		"Polydeoxyribonucleotides"			
"280280"	"Polyenes"			"D011090"		"Polyenes"			
"280281"	"Polyesters"			"D011091"		"Polyesters"			
"280282"	"Polyethylene Glycols"			"D011092"		"Polyethylene Glycols"			
"280283"	"Polyethylene Terephthalates"			"D011093"		"Polyethylene Terephthalates"			
"280284"	"Polyethyleneimine"			"D011094"		"Polyethyleneimine"			
"280285"	"Polyethylenes"			"D011095"		"Polyethylenes"			
"280286"	"Polygalacturonase"			"D011096"		"Polygalacturonase"			
"280287"	"Polygeline"			"D011097"		"Polygeline"			
"280288"	"Polyglactin 910"			"D011098"		"Polyglactin 910"			
"280289"	"Polyglutamic Acid"			"D011099"		"Polyglutamic Acid"			
"280290"	"Polyglycolic Acid"			"D011100"		"Polyglycolic Acid"			
"280291"	"Polyhydroxyethyl Methacrylate"			"D011102"		"Polyhydroxyethyl Methacrylate"			
"280292"	"Polyisoprenyl Phosphate Monosaccharides"			"D011103"		"Polyisoprenyl Phosphate Monosaccharides"			
"280293"	"Polyisoprenyl Phosphate Oligosaccharides"			"D011104"		"Polyisoprenyl Phosphate Oligosaccharides"			
"280294"	"Polyisoprenyl Phosphate Sugars"			"D011105"		"Polyisoprenyl Phosphate Sugars"			
"280295"	"Polyisoprenyl Phosphates"			"D011106"		"Polyisoprenyl Phosphates"			
"280296"	"Polylysine"			"D011107"		"Polylysine"			
"280297"	"Polymers"			"D011108"		"Polymers"			
"280298"	"Polymethacrylic Acids"			"D011109"		"Polymethacrylic Acids"			
"280299"	"Polymorphism, Genetic"			"D011110"		"Polymorphism, Genetic"			
"280300"	"Polymyalgia Rheumatica"			"D011111"		"Polymyalgia Rheumatica"			
"280301"	"Polymyxin B"			"D011112"		"Polymyxin B"			
"280302"	"Polymyxins"			"D011113"		"Polymyxins"			
"280303"	"Polynesia"			"D011114"		"Polynesia"			
"280304"	"Polyneuropathies"			"D011115"		"Polyneuropathies"			
"280305"	"Polynucleotide 5'-Hydroxyl-Kinase"			"D011116"		"Polynucleotide 5'-Hydroxyl-Kinase"			
"280306"	"Polyribonucleotide Nucleotidyltransferase"			"D011117"		"Polyribonucleotide Nucleotidyltransferase"			
"280307"	"Polynucleotide Ligases"			"D011118"		"Polynucleotide Ligases"			
"280308"	"Polynucleotides"			"D011119"		"Polynucleotides"			
"280309"	"Polyomavirus"			"D011120"		"Polyomavirus"			
"280310"	"Polyphloretin Phosphate"			"D011121"		"Polyphloretin Phosphate"			
"280311"	"Polyphosphates"			"D011122"		"Polyphosphates"			
"280312"	"Polyploidy"			"D011123"		"Polyploidy"			
"280313"	"Polyporaceae"			"D011124"		"Polyporaceae"			
"280314"	"Adenomatous Polyposis Coli"			"D011125"		"Adenomatous Polyposis Coli"			
"280315"	"Polypropylenes"			"D011126"		"Polypropylenes"			
"280316"	"Polyps"			"D011127"		"Polyps"			
"280317"	"Polyradiculopathy"			"D011128"		"Polyradiculopathy"			
"280318"	"Polyradiculoneuropathy"			"D011129"		"Polyradiculoneuropathy"			
"280319"	"RNA Ligase (ATP)"			"D011130"		"RNA Ligase (ATP)"			
"280320"	"Polyribonucleotides"			"D011131"		"Polyribonucleotides"			
"280321"	"Polyribosomes"			"D011132"		"Polyribosomes"			
"280322"	"Polysaccharide-Lyases"			"D011133"		"Polysaccharide-Lyases"			
"280323"	"Polysaccharides"			"D011134"		"Polysaccharides"			
"280324"	"Polysaccharides, Bacterial"			"D011135"		"Polysaccharides, Bacterial"			
"280325"	"Polysorbates"			"D011136"		"Polysorbates"			
"280326"	"Polystyrenes"			"D011137"		"Polystyrenes"			
"280327"	"Polytetrafluoroethylene"			"D011138"		"Polytetrafluoroethylene"			
"280328"	"Polythiazide"			"D011139"		"Polythiazide"			
"280329"	"Polyurethanes"			"D011140"		"Polyurethanes"			
"280330"	"Polyuria"			"D011141"		"Polyuria"			
"280331"	"Polyvinyl Alcohol"			"D011142"		"Polyvinyl Alcohol"			
"280332"	"Polyvinyl Chloride"			"D011143"		"Polyvinyl Chloride"			
"280333"	"Polyvinylpyridine N-Oxide"			"D011144"		"Polyvinylpyridine N-Oxide"			
"280334"	"Polyvinyls"			"D011145"		"Polyvinyls"			
"280335"	"Eczema, Dyshidrotic"			"D011146"		"Eczema, Dyshidrotic"			
"280336"	"Pongo pygmaeus"			"D011148"		"Pongo pygmaeus"			
"280337"	"Pons"			"D011149"		"Pons"			
"280338"	"Popliteal Artery"			"D011150"		"Popliteal Artery"			
"280339"	"Popliteal Cyst"			"D011151"		"Popliteal Cyst"			
"280340"	"Popliteal Vein"			"D011152"		"Popliteal Vein"			
"280341"	"Population"			"D011153"		"Population"			
"280342"	"Population Characteristics"			"D011154"		"Population Characteristics"			
"280343"	"Population Control"			"D011155"		"Population Control"			
"280344"	"Population Density"			"D011156"		"Population Density"			
"280345"	"Population Dynamics"			"D011157"		"Population Dynamics"			
"280346"	"Population Growth"			"D011158"		"Population Growth"			
"280347"	"Population Surveillance"			"D011159"		"Population Surveillance"			
"280348"	"Porfiromycin"			"D011160"		"Porfiromycin"			
"280349"	"Porifera"			"D011161"		"Porifera"			
"280350"	"Porphobilinogen"			"D011162"		"Porphobilinogen"			
"280351"	"Hydroxymethylbilane Synthase"			"D011163"		"Hydroxymethylbilane Synthase"			
"280352"	"Porphyrias"			"D011164"		"Porphyrias"			
"280353"	"Porphyrinogens"			"D011165"		"Porphyrinogens"			
"280354"	"Porphyrins"			"D011166"		"Porphyrins"			
"280355"	"Portacaval Shunt, Surgical"			"D011167"		"Portacaval Shunt, Surgical"			
"280356"	"Portal System"			"D011168"		"Portal System"			
"280357"	"Portal Vein"			"D011169"		"Portal Vein"			
"280358"	"Portasystemic Shunt, Surgical"			"D011170"		"Portasystemic Shunt, Surgical"			
"280359"	"Portoenterostomy, Hepatic"			"D011171"		"Portoenterostomy, Hepatic"			
"280360"	"Portography"			"D011172"		"Portography"			
"280361"	"Portraits as Topic"			"D011173"		"Portraits as Topic"			
"280362"	"Portugal"			"D011174"		"Portugal"			
"280363"	"Positive-Pressure Respiration"			"D011175"		"Positive-Pressure Respiration"			
"280364"	"Post and Core Technique"			"D011176"		"Post and Core Technique"			
"280365"	"Postal Service"			"D011177"		"Postal Service"			
"280366"	"Postgastrectomy Syndromes"			"D011178"		"Postgastrectomy Syndromes"			
"280367"	"Postmortem Changes"			"D011180"		"Postmortem Changes"			
"280368"	"Postnatal Care"			"D011181"		"Postnatal Care"			
"280369"	"Postoperative Care"			"D011182"		"Postoperative Care"			
"280370"	"Postoperative Complications"			"D011183"		"Postoperative Complications"			
"280371"	"Postoperative Period"			"D011184"		"Postoperative Period"			
"280372"	"Postpericardiotomy Syndrome"			"D011185"		"Postpericardiotomy Syndrome"			
"280373"	"Postphlebitic Syndrome"			"D011186"		"Postphlebitic Syndrome"			
"280374"	"Posture"			"D011187"		"Posture"			
"280375"	"Potassium"			"D011188"		"Potassium"			
"280376"	"Potassium Chloride"			"D011189"		"Potassium Chloride"			
"280377"	"Potassium Cyanide"			"D011190"		"Potassium Cyanide"			
"280378"	"Potassium Deficiency"			"D011191"		"Potassium Deficiency"			
"280379"	"Potassium Dichromate"			"D011192"		"Potassium Dichromate"			
"280380"	"Potassium Iodide"			"D011193"		"Potassium Iodide"			
"280381"	"Potassium Isotopes"			"D011194"		"Potassium Isotopes"			
"280382"	"Potassium Magnesium Aspartate"			"D011195"		"Potassium Magnesium Aspartate"			
"280383"	"Potassium Permanganate"			"D011196"		"Potassium Permanganate"			
"280384"	"Potassium Radioisotopes"			"D011197"		"Potassium Radioisotopes"			
"280385"	"Solanum tuberosum"			"D011198"		"Solanum tuberosum"			
"280386"	"Potentiometry"			"D011199"		"Potentiometry"			
"280387"	"Poultry"			"D011200"		"Poultry"			
"280388"	"Poultry Diseases"			"D011201"		"Poultry Diseases"			
"280389"	"Poultry Products"			"D011202"		"Poultry Products"			
"280390"	"Poverty"			"D011203"		"Poverty"			
"280391"	"Poverty Areas"			"D011204"		"Poverty Areas"			
"280392"	"Povidone"			"D011205"		"Povidone"			
"280393"	"Povidone-Iodine"			"D011206"		"Povidone-Iodine"			
"280394"	"Powders"			"D011208"		"Powders"			
"280395"	"Power (Psychology)"			"D011209"		"Power (Psychology)"			
"280396"	"Power Plants"			"D011210"		"Power Plants"			
"280397"	"Electric Power Supplies"			"D011211"		"Electric Power Supplies"			
"280398"	"Poxviridae"			"D011212"		"Poxviridae"			
"280399"	"Poxviridae Infections"			"D011213"		"Poxviridae Infections"			
"280400"	"Practice (Psychology)"			"D011214"		"Practice (Psychology)"			
"280401"	"Practice Management, Dental"			"D011215"		"Practice Management, Dental"			
"280402"	"Practice Management, Medical"			"D011216"		"Practice Management, Medical"			
"280403"	"Practolol"			"D011217"		"Practolol"			
"280404"	"Prader-Willi Syndrome"			"D011218"		"Prader-Willi Syndrome"			
"280405"	"Prajmaline"			"D011219"		"Prajmaline"			
"280406"	"Pralidoxime Compounds"			"D011220"		"Pralidoxime Compounds"			
"280407"	"Praseodymium"			"D011221"		"Praseodymium"			
"280408"	"Prazepam"			"D011222"		"Prazepam"			
"280409"	"Praziquantel"			"D011223"		"Praziquantel"			
"280410"	"Prazosin"			"D011224"		"Prazosin"			
"280411"	"Pre-Eclampsia"			"D011225"		"Pre-Eclampsia"			
"280412"	"Pre-Excitation Syndromes"			"D011226"		"Pre-Excitation Syndromes"			
"280413"	"Pre-Excitation, Mahaim-Type"			"D011227"		"Pre-Excitation, Mahaim-Type"			
"280414"	"Prealbumin"			"D011228"		"Prealbumin"			
"280415"	"Preanesthetic Medication"			"D011229"		"Preanesthetic Medication"			
"280416"	"Precancerous Conditions"			"D011230"		"Precancerous Conditions"			
"280417"	"Preceptorship"			"D011231"		"Preceptorship"			
"280418"	"Chemical Precipitation"			"D011232"		"Chemical Precipitation"			
"280419"	"Precipitin Tests"			"D011233"		"Precipitin Tests"			
"280420"	"Precipitins"			"D011234"		"Precipitins"			
"280421"	"Predatory Behavior"			"D011235"		"Predatory Behavior"			
"280422"	"Prediabetic State"			"D011236"		"Prediabetic State"			
"280423"	"Predictive Value of Tests"			"D011237"		"Predictive Value of Tests"			
"280424"	"Prednimustine"			"D011238"		"Prednimustine"			
"280425"	"Prednisolone"			"D011239"		"Prednisolone"			
"280426"	"Prednisone"			"D011241"		"Prednisone"			
"280427"	"Preferred Provider Organizations"			"D011243"		"Preferred Provider Organizations"			
"280428"	"Pregnadienediols"			"D011244"		"Pregnadienediols"			
"280429"	"Pregnadienes"			"D011245"		"Pregnadienes"			
"280430"	"Pregnadienetriols"			"D011246"		"Pregnadienetriols"			
"280431"	"Pregnancy"			"D011247"		"Pregnancy"			
"280432"	"Pregnancy Complications"			"D011248"		"Pregnancy Complications"			
"280433"	"Pregnancy Complications, Cardiovascular"			"D011249"		"Pregnancy Complications, Cardiovascular"			
"280434"	"Pregnancy Complications, Hematologic"			"D011250"		"Pregnancy Complications, Hematologic"			
"280435"	"Pregnancy Complications, Infectious"			"D011251"		"Pregnancy Complications, Infectious"			
"280436"	"Pregnancy Complications, Neoplastic"			"D011252"		"Pregnancy Complications, Neoplastic"			
"280437"	"Pregnancy in Adolescence"			"D011253"		"Pregnancy in Adolescence"			
"280438"	"Pregnancy in Diabetics"			"D011254"		"Pregnancy in Diabetics"			
"280439"	"Pregnancy Maintenance"			"D011255"		"Pregnancy Maintenance"			
"280440"	"Pregnancy Outcome"			"D011256"		"Pregnancy Outcome"			
"280441"	"Pregnancy Proteins"			"D011257"		"Pregnancy Proteins"			
"280442"	"Pregnancy Tests"			"D011258"		"Pregnancy Tests"			
"280443"	"Pregnancy Tests, Immunologic"			"D011259"		"Pregnancy Tests, Immunologic"			
"280444"	"Pregnancy Trimester, First"			"D011261"		"Pregnancy Trimester, First"			
"280445"	"Pregnancy Trimester, Second"			"D011262"		"Pregnancy Trimester, Second"			
"280446"	"Pregnancy Trimester, Third"			"D011263"		"Pregnancy Trimester, Third"			
"280447"	"Pregnancy Trimesters"			"D011264"		"Pregnancy Trimesters"			
"280448"	"Pregnancy-Associated Plasma Protein-A"			"D011266"		"Pregnancy-Associated Plasma Protein-A"			
"280449"	"Pregnancy-Specific beta 1-Glycoproteins"			"D011268"		"Pregnancy-Specific beta 1-Glycoproteins"			
"280450"	"Pregnancy, Abdominal"			"D011269"		"Pregnancy, Abdominal"			
"280451"	"Pregnancy, Animal"			"D011270"		"Pregnancy, Animal"			
"280452"	"Pregnancy, Ectopic"			"D011271"		"Pregnancy, Ectopic"			
"280453"	"Pregnancy, Multiple"			"D011272"		"Pregnancy, Multiple"			
"280454"	"Pregnancy, Prolonged"			"D011273"		"Pregnancy, Prolonged"			
"280455"	"Pregnancy, Tubal"			"D011274"		"Pregnancy, Tubal"			
"280456"	"Pregnancy, Unwanted"			"D011275"		"Pregnancy, Unwanted"			
"280457"	"Pregnanediol"			"D011276"		"Pregnanediol"			
"280458"	"Pregnanediones"			"D011277"		"Pregnanediones"			
"280459"	"Pregnanes"			"D011278"		"Pregnanes"			
"280460"	"Pregnanetriol"			"D011279"		"Pregnanetriol"			
"280461"	"Pregnanolone"			"D011280"		"Pregnanolone"			
"280462"	"Pregnatrienes"			"D011281"		"Pregnatrienes"			
"280463"	"Pregnenediones"			"D011282"		"Pregnenediones"			
"280464"	"Pregnenes"			"D011283"		"Pregnenes"			
"280465"	"Pregnenolone"			"D011284"		"Pregnenolone"			
"280466"	"Pregnenolone Carbonitrile"			"D011285"		"Pregnenolone Carbonitrile"			
"280467"	"Prejudice"			"D011287"		"Prejudice"			
"280468"	"Prekallikrein"			"D011288"		"Prekallikrein"			
"280469"	"Preleukemia"			"D011289"		"Preleukemia"			
"280470"	"Premarital Examinations"			"D011291"		"Premarital Examinations"			
"280471"	"Premedication"			"D011292"		"Premedication"			
"280472"	"Premenstrual Syndrome"			"D011293"		"Premenstrual Syndrome"			
"280473"	"Prenalterol"			"D011294"		"Prenalterol"			
"280474"	"Prenatal Care"			"D011295"		"Prenatal Care"			
"280475"	"Prenatal Diagnosis"			"D011296"		"Prenatal Diagnosis"			
"280476"	"Prenatal Exposure Delayed Effects"			"D011297"		"Prenatal Exposure Delayed Effects"			
"280477"	"Feprazone"			"D011298"		"Feprazone"			
"280478"	"Prenylamine"			"D011299"		"Prenylamine"			
"280479"	"Preoperative Care"			"D011300"		"Preoperative Care"			
"280480"	"Preoptic Area"			"D011301"		"Preoptic Area"			
"280481"	"Prephenate Dehydratase"			"D011302"		"Prephenate Dehydratase"			
"280482"	"Prephenate Dehydrogenase"			"D011303"		"Prephenate Dehydrogenase"			
"280483"	"Presbycusis"			"D011304"		"Presbycusis"			
